user_id,var_name,var_value
user_503,e-mail,cliente503@exemplo.com
user_503,cpf,86710662862
user_503,entry_date,2023-11-27
user_503,entry_time,20:28
user_503,update_date,2023/09/09
user_504,name,Cliente 504
user_504,e-mail,cliente504@exemplo.com
user_504,cpf,93008475753
user_504,entry_date,2023-10-16
user_504,entry_time,10:51 PM
user_504,update_date,17/07/2023
user_505,name,Cliente 505
user_505,e-mail,cliente505exemplo.com
user_505,cpf,78826130429
user_505,entry_date,03/03/2023
user_505,entry_time,21:07
user_505,update_date,12-11-2023
user_506,name,Cliente 506
user_506,e-mail,cliente506@exemplo.com
user_506,cpf,94467950163
user_506,entry_date,2023/04/15
user_506,entry_time,02:15 PM
user_506,update_date,14/10/2023
user_507,name,Cliente 507
user_507,e-mail,cliente507@exemplo.com
user_507,cpf,96132130166
user_507,entry_date,23-09-2023
user_507,entry_time,02:29
user_507,update_date,16 Mar 2023
user_508,name,Cliente 508
user_508,e-mail,cliente508@exemplo.com
user_508,cpf,12353626392
user_508,entry_date,20/07/2023
user_508,entry_time,09:41 PM
user_508,update_date,13 Jan 2023
user_509,name,Cliente 509
user_509,e-mail,cliente509@exemplo.com
user_509,cpf,82817457053
user_509,entry_date,2023/08/01
user_509,entry_time,12:29
user_509,update_date,19/10/2023
user_510,name,Cliente 510
user_510,e-mail,cliente510@exemplo.com
user_510,cpf,81589713661
user_510,entry_date,2023/10/03
user_510,entry_time,09:01
user_510,update_date,05 Mar 2023
user_511,name,cliente_511!
user_511,e-mail,cliente511@exemplo.com
user_511,cpf,25114185196
user_511,entry_date,2023/10/12
user_511,entry_time,12:27 AM
user_511,update_date,06/08/2023
user_512,name,Cliente 512
user_512,e-mail,cliente512exemplo.com
user_512,cpf,13919782856
user_512,entry_date,05/05/2023
user_512,entry_time,12:50 PM
user_512,update_date,2023-06-17
user_513,name,Cliente 513
user_513,e-mail,cliente513@exemplo.com
user_513,cpf,13409646781
user_513,entry_date,10 Jun 2023
user_513,entry_time,04:19 PM
user_513,update_date,2023/11/21
user_514,name,Cliente 514
user_514,e-mail,cliente514@exemplo.com
user_514,cpf,16913117159
user_514,entry_date,28-12-2023
user_514,entry_time,13:06:22
user_514,update_date,28 Feb 2023
user_515,name,Cliente 515
user_515,e-mail,cliente515@exemplo.com
user_515,cpf,96711025481
user_515,entry_date,05/04/2023
user_515,entry_time,17:18
user_515,update_date,24/10/2023
user_516,name,Cliente 516
user_516,e-mail,cliente516@exemplo.com
user_516,cpf,12430864068
user_516,entry_date,2023/02/19
user_516,entry_time,09:04:55
user_516,update_date,28/03/2023
user_517,name,Cliente 517
user_517,e-mail,cliente517@exemplo.com
user_517,cpf,10821829387
user_517,entry_date,27-09-2023
user_517,entry_time,17:13:48
user_517,update_date,05-07-2023
user_518,name,Cliente 518
user_518,e-mail,cliente518@exemplo.com
user_518,cpf,58425711242
user_518,entry_date,08/08/2023
user_518,entry_time,15:08:12
user_518,update_date,2023/09/28
user_519,name,Cliente 519
user_519,e-mail,cliente519exemplo.com
user_519,cpf,97041994547
user_519,entry_date,01/01/2024
user_519,entry_time,10:55
user_519,update_date,25-02-2023
user_520,name,Cliente 520
user_520,e-mail,cliente520@exemplo.com
user_520,cpf,21561307236
user_520,entry_date,2023-02-24
user_520,entry_time,04:47 PM
user_520,update_date,2023-08-14
user_521,name,cliente_521!
user_521,e-mail,cliente521@exemplo.com
user_521,cpf,50013326799
user_521,entry_date,10/08/2023
user_521,entry_time,20:37:04
user_521,update_date,10/07/2023
user_522,name,Cliente 522
user_522,e-mail,cliente522@exemplo.com
user_522,cpf,10779058642
user_522,entry_date,2023-03-17
user_522,entry_time,02:51 AM
user_522,update_date,2023/04/11
user_523,name,Cliente 523
user_523,e-mail,cliente523@exemplo.com
user_523,cpf,35509000266
user_523,entry_date,30 May 2023
user_523,entry_time,05:58
user_523,update_date,2023-12-08
user_524,name,Cliente 524
user_524,e-mail,cliente524@exemplo.com
user_524,cpf,84115874535
user_524,entry_date,2023-11-03
user_524,entry_time,18:04:02
user_524,update_date,2023-12-24
user_525,name,Cliente 525
user_525,e-mail,cliente525@exemplo.com
user_525,cpf,39839439221
user_525,entry_date,04 Nov 2023
user_525,entry_time,04:43 PM
user_525,update_date,2023-08-13
user_526,name,Cliente 526
user_526,e-mail,cliente526exemplo.com
user_526,cpf,86094620722
user_526,entry_date,21 Mar 2023
user_526,entry_time,13:38:03
user_526,update_date,05 Feb 2023
user_527,name,Cliente 527
user_527,e-mail,cliente527@exemplo.com
user_527,cpf,17125803381
user_527,entry_date,16 Sep 2023
user_527,entry_time,23:31
user_527,update_date,17-06-2023
user_528,name,Cliente 528
user_528,e-mail,cliente528@exemplo.com
user_528,cpf,11479270620
user_528,entry_date,2023/07/11
user_528,entry_time,04:13 PM
user_528,update_date,02/10/2023
user_529,name,Cliente 529
user_529,e-mail,cliente529@exemplo.com
user_529,cpf,39159052122
user_529,entry_date,15-03-2023
user_529,entry_time,12:02 PM
user_529,update_date,2023-04-16
user_530,name,Cliente 530
user_530,e-mail,cliente530@exemplo.com
user_530,cpf,37418583940
user_530,entry_date,08-05-2023
user_530,entry_time,08:25:51
user_530,update_date,2023/06/11
user_531,name,cliente_531!
user_531,e-mail,cliente531@exemplo.com
user_531,cpf,77969205538
user_531,entry_date,03 Mar 2023
user_531,entry_time,10:53 PM
user_531,update_date,2023-07-16
user_532,name,Cliente 532
user_532,e-mail,cliente532@exemplo.com
user_532,cpf,75077650817
user_532,entry_date,31 May 2023
user_532,entry_time,12:56 AM
user_532,update_date,06/12/2023
user_533,name,Cliente 533
user_533,e-mail,cliente533exemplo.com
user_533,cpf,43036004706
user_533,entry_date,2023/01/01
user_533,entry_time,19:17
user_533,update_date,15-03-2023
user_534,name,Cliente 534
user_534,e-mail,cliente534@exemplo.com
user_534,cpf,75746516306
user_534,entry_date,2023-09-01
user_534,entry_time,01:54 AM
user_534,update_date,12/12/2023
user_535,name,Cliente 535
user_535,e-mail,cliente535@exemplo.com
user_535,cpf,28123496390
user_535,entry_date,2023-08-11
user_535,entry_time,10:35 PM
user_535,update_date,15 May 2023
user_536,name,Cliente 536
user_536,e-mail,cliente536@exemplo.com
user_536,cpf,33312016050
user_536,entry_date,04-04-2023
user_536,entry_time,17:35
user_536,update_date,2023/03/24
user_537,name,Cliente 537
user_537,e-mail,cliente537@exemplo.com
user_537,cpf,43399065527
user_537,entry_date,09-06-2023
user_537,entry_time,18:21:25
user_537,update_date,27/07/2023
user_538,name,Cliente 538
user_538,e-mail,cliente538@exemplo.com
user_538,cpf,61411522803
user_538,entry_date,21-02-2023
user_538,entry_time,11:19 AM
user_538,update_date,2023-12-01
user_539,name,Cliente 539
user_539,e-mail,cliente539@exemplo.com
user_539,cpf,46773593006
user_539,entry_date,2023-03-15
user_539,entry_time,09:17 AM
user_539,update_date,2023-09-15
user_540,name,Cliente 540
user_540,e-mail,cliente540exemplo.com
user_540,cpf,90706151196
user_540,entry_date,2023-03-12
user_540,entry_time,18:57
user_540,update_date,29 Jun 2023
user_541,name,cliente_541!
user_541,e-mail,cliente541@exemplo.com
user_541,cpf,70641340105
user_541,entry_date,26/01/2023
user_541,entry_time,10:39
user_541,update_date,13/05/2023
user_542,name,Cliente 542
user_542,e-mail,cliente542@exemplo.com
user_542,cpf,30610503666
user_542,entry_date,02/07/2023
user_542,entry_time,07:55 PM
user_542,update_date,03 May 2023
user_543,name,Cliente 543
user_543,e-mail,cliente543@exemplo.com
user_543,cpf,24295633868
user_543,entry_date,2023-09-11
user_543,entry_time,17:03
user_543,update_date,2023/03/31
user_544,name,Cliente 544
user_544,e-mail,cliente544@exemplo.com
user_544,cpf,51079586121
user_544,entry_date,2023/08/13
user_544,entry_time,09:57
user_544,update_date,04-02-2023
user_545,name,Cliente 545
user_545,e-mail,cliente545@exemplo.com
user_545,cpf,70179316830
user_545,entry_date,2023/12/15
user_545,entry_time,06:33 PM
user_545,update_date,15/01/2023
user_546,name,Cliente 546
user_546,e-mail,cliente546@exemplo.com
user_546,cpf,86951559160
user_546,entry_date,25 Nov 2023
user_546,entry_time,05:48:07
user_546,update_date,2023/12/03
user_547,name,Cliente 547
user_547,e-mail,cliente547exemplo.com
user_547,cpf,74668329265
user_547,entry_date,15 Aug 2023
user_547,entry_time,01:46:49
user_547,update_date,02-08-2023
user_548,name,Cliente 548
user_548,e-mail,cliente548@exemplo.com
user_548,cpf,71307798281
user_548,entry_date,2023-10-04
user_548,entry_time,05:32:30
user_548,update_date,20/04/2023
user_549,name,Cliente 549
user_549,e-mail,cliente549@exemplo.com
user_549,cpf,54822041774
user_549,entry_date,2023/10/27
user_549,entry_time,05:04
user_549,update_date,2023-10-31
user_550,name,Cliente 550
user_550,e-mail,cliente550@exemplo.com
user_550,cpf,28063963273
user_550,entry_date,20 Jun 2023
user_550,entry_time,02:11 PM
user_550,update_date,21/04/2023
user_551,name,cliente_551!
user_551,e-mail,cliente551@exemplo.com
user_551,cpf,30184612186
user_551,entry_date,2023/01/31
user_551,entry_time,14:01
user_551,update_date,08-08-2023
user_552,name,Cliente 552
user_552,e-mail,cliente552@exemplo.com
user_552,cpf,44632888233
user_552,entry_date,2023/07/01
user_552,entry_time,06:04:17
user_552,update_date,23/07/2023
user_553,name,Cliente 553
user_553,e-mail,cliente553@exemplo.com
user_553,cpf,92935195871
user_553,entry_date,2023-01-12
user_553,entry_time,04:44 PM
user_553,update_date,2023-04-14
user_554,name,Cliente 554
user_554,e-mail,cliente554exemplo.com
user_554,cpf,54408500617
user_554,entry_date,07 Dec 2023
user_554,entry_time,17:23
user_554,update_date,11/05/2023
user_555,name,Cliente 555
user_555,e-mail,cliente555@exemplo.com
user_555,cpf,72950264203
user_555,entry_date,18 Feb 2023
user_555,entry_time,12:31:53
user_555,update_date,04/11/2023
user_556,name,Cliente 556
user_556,e-mail,cliente556@exemplo.com
user_556,cpf,88947463057
user_556,entry_date,31-07-2023
user_556,entry_time,21:53:36
user_556,update_date,2023-06-20
user_557,name,Cliente 557
user_557,e-mail,cliente557@exemplo.com
user_557,cpf,51560784506
user_557,entry_date,2023/09/28
user_557,entry_time,04:30
user_557,update_date,2023-11-28
user_558,name,Cliente 558
user_558,e-mail,cliente558@exemplo.com
user_558,cpf,76568514769
user_558,entry_date,2023-10-25
user_558,entry_time,07:14 PM
user_558,update_date,05-06-2023
user_559,name,Cliente 559
user_559,e-mail,cliente559@exemplo.com
user_559,cpf,58110685192
user_559,entry_date,2023-09-20
user_559,entry_time,07:06 AM
user_559,update_date,11/03/2023
user_560,name,Cliente 560
user_560,e-mail,cliente560@exemplo.com
user_560,cpf,18587067463
user_560,entry_date,04-09-2023
user_560,entry_time,06:44 PM
user_560,update_date,15 Aug 2023
user_561,name,cliente_561!
user_561,e-mail,cliente561exemplo.com
user_561,cpf,17963979516
user_561,entry_date,21/10/2023
user_561,entry_time,14:26:07
user_561,update_date,15 Jul 2023
user_562,name,Cliente 562
user_562,e-mail,cliente562@exemplo.com
user_562,cpf,29551785225
user_562,entry_date,20-02-2023
user_562,entry_time,05:10 PM
user_562,update_date,2023/04/28
user_563,name,Cliente 563
user_563,e-mail,cliente563@exemplo.com
user_563,cpf,36705016008
user_563,entry_date,2023/12/01
user_563,entry_time,16:57
user_563,update_date,23/09/2023
user_564,name,Cliente 564
user_564,e-mail,cliente564@exemplo.com
user_564,cpf,38119151486
user_564,entry_date,24-10-2023
user_564,entry_time,15:20:04
user_564,update_date,20 Jun 2023
user_565,name,Cliente 565
user_565,e-mail,cliente565@exemplo.com
user_565,cpf,52140608187
user_565,entry_date,01 Sep 2023
user_565,entry_time,15:10:22
user_565,update_date,02-08-2023
user_566,name,Cliente 566
user_566,e-mail,cliente566@exemplo.com
user_566,cpf,82608806238
user_566,entry_date,10/03/2023
user_566,entry_time,16:38:46
user_566,update_date,2023-03-16
user_567,name,Cliente 567
user_567,e-mail,cliente567@exemplo.com
user_567,cpf,19336367863
user_567,entry_date,20-06-2023
user_567,entry_time,02:55
user_567,update_date,2023/01/05
user_568,name,Cliente 568
user_568,e-mail,cliente568exemplo.com
user_568,cpf,18611152391
user_568,entry_date,06/12/2023
user_568,entry_time,23:37:08
user_568,update_date,05-02-2023
user_569,name,Cliente 569
user_569,e-mail,cliente569@exemplo.com
user_569,cpf,35188513834
user_569,entry_date,2023-05-04
user_569,entry_time,16:55:48
user_569,update_date,2023-11-08
user_570,name,Cliente 570
user_570,e-mail,cliente570@exemplo.com
user_570,cpf,16374482601
user_570,entry_date,2023/05/02
user_570,entry_time,12:55
user_570,update_date,16-04-2023
user_571,name,cliente_571!
user_571,e-mail,cliente571@exemplo.com
user_571,cpf,46776387133
user_571,entry_date,2023-12-21
user_571,entry_time,14:12:10
user_571,update_date,2023/08/21
user_572,name,Cliente 572
user_572,e-mail,cliente572@exemplo.com
user_572,cpf,27795297651
user_572,entry_date,2023-08-28
user_572,entry_time,19:24:12
user_572,update_date,31 May 2023
user_573,name,Cliente 573
user_573,e-mail,cliente573@exemplo.com
user_573,cpf,34507168248
user_573,entry_date,06-06-2023
user_573,entry_time,04:42 PM
user_573,update_date,30 Nov 2023
user_574,name,Cliente 574
user_574,e-mail,cliente574@exemplo.com
user_574,cpf,66657647798
user_574,entry_date,2023/06/22
user_574,entry_time,16:54
user_574,update_date,19 Jan 2023
user_575,name,Cliente 575
user_575,e-mail,cliente575exemplo.com
user_575,cpf,98819508083
user_575,entry_date,14/07/2023
user_575,entry_time,05:56 PM
user_575,update_date,2023-04-26
user_576,name,Cliente 576
user_576,e-mail,cliente576@exemplo.com
user_576,cpf,33413078444
user_576,entry_date,30 Nov 2023
user_576,entry_time,19:42
user_576,update_date,2023/11/26
user_577,name,Cliente 577
user_577,e-mail,cliente577@exemplo.com
user_577,cpf,54077157033
user_577,entry_date,20 Feb 2023
user_577,entry_time,04:02 PM
user_577,update_date,2023/08/17
user_578,name,Cliente 578
user_578,e-mail,cliente578@exemplo.com
user_578,cpf,97915436068
user_578,entry_date,14 Nov 2023
user_578,entry_time,08:24:06
user_578,update_date,19-11-2023
user_579,name,Cliente 579
user_579,e-mail,cliente579@exemplo.com
user_579,cpf,99889160723
user_579,entry_date,2023/11/20
user_579,entry_time,21:58
user_579,update_date,03-09-2023
user_580,name,Cliente 580
user_580,e-mail,cliente580@exemplo.com
user_580,cpf,28143440142
user_580,entry_date,04 Jul 2023
user_580,entry_time,11:29
user_580,update_date,17 Jan 2023
user_581,name,cliente_581!
user_581,e-mail,cliente581@exemplo.com
user_581,cpf,51437113056
user_581,entry_date,2023/02/28
user_581,entry_time,07:46 AM
user_581,update_date,05 Apr 2023
user_582,name,Cliente 582
user_582,e-mail,cliente582exemplo.com
user_582,cpf,88851960268
user_582,entry_date,17 Oct 2023
user_582,entry_time,02:01
user_582,update_date,04/02/2023
user_583,name,Cliente 583
user_583,e-mail,cliente583@exemplo.com
user_583,cpf,72804682579
user_583,entry_date,09/05/2023
user_583,entry_time,00:30
user_583,update_date,09 Jan 2023
user_584,name,Cliente 584
user_584,e-mail,cliente584@exemplo.com
user_584,cpf,43714722748
user_584,entry_date,2023/12/22
user_584,entry_time,03:56 AM
user_584,update_date,29-07-2023
user_585,name,Cliente 585
user_585,e-mail,cliente585@exemplo.com
user_585,cpf,54912377199
user_585,entry_date,01/10/2023
user_585,entry_time,17:06:07
user_585,update_date,13 Sep 2023
user_586,name,Cliente 586
user_586,e-mail,cliente586@exemplo.com
user_586,cpf,58220748304
user_586,entry_date,13/12/2023
user_586,entry_time,10:36 AM
user_586,update_date,23-04-2023
user_587,name,Cliente 587
user_587,e-mail,cliente587@exemplo.com
user_587,cpf,72923814057
user_587,entry_date,11/07/2023
user_587,entry_time,20:20
user_587,update_date,2023/02/15
user_588,name,Cliente 588
user_588,e-mail,cliente588@exemplo.com
user_588,cpf,69955004053
user_588,entry_date,2023-05-28
user_588,entry_time,22:43
user_588,update_date,15/10/2023
user_589,name,Cliente 589
user_589,e-mail,cliente589exemplo.com
user_589,cpf,44298239242
user_589,entry_date,2023-12-10
user_589,entry_time,10:37 AM
user_589,update_date,18/07/2023
user_590,name,Cliente 590
user_590,e-mail,cliente590@exemplo.com
user_590,cpf,63800599119
user_590,entry_date,2023-09-24
user_590,entry_time,23:37:00
user_590,update_date,30-11-2023
user_591,name,cliente_591!
user_591,e-mail,cliente591@exemplo.com
user_591,cpf,50052926664
user_591,entry_date,24 Aug 2023
user_591,entry_time,02:11 PM
user_591,update_date,19 Sep 2023
user_592,name,Cliente 592
user_592,e-mail,cliente592@exemplo.com
user_592,cpf,27591467782
user_592,entry_date,27/08/2023
user_592,entry_time,09:59 PM
user_592,update_date,06/07/2023
user_593,name,Cliente 593
user_593,e-mail,cliente593@exemplo.com
user_593,cpf,16209254270
user_593,entry_date,30-08-2023
user_593,entry_time,12:17 AM
user_593,update_date,2023/12/29
user_594,name,Cliente 594
user_594,e-mail,cliente594@exemplo.com
user_594,cpf,96521542052
user_594,entry_date,18/09/2023
user_594,entry_time,20:45:33
user_594,update_date,26/10/2023
user_595,name,Cliente 595
user_595,e-mail,cliente595@exemplo.com
user_595,cpf,79557351971
user_595,entry_date,17 Mar 2023
user_595,entry_time,19:09
user_595,update_date,11-09-2023
user_596,name,Cliente 596
user_596,e-mail,cliente596exemplo.com
user_596,cpf,87738972398
user_596,entry_date,12/05/2023
user_596,entry_time,08:49 PM
user_596,update_date,26 Nov 2023
user_597,name,Cliente 597
user_597,e-mail,cliente597@exemplo.com
user_597,cpf,12795681304
user_597,entry_date,2023/09/30
user_597,entry_time,22:40
user_597,update_date,2023/07/19
user_598,name,Cliente 598
user_598,e-mail,cliente598@exemplo.com
user_598,cpf,35132171275
user_598,entry_date,2023/02/02
user_598,entry_time,21:40:04
user_598,update_date,30/11/2023
user_599,name,Cliente 599
user_599,e-mail,cliente599@exemplo.com
user_599,cpf,45059683298
user_599,entry_date,11 Apr 2023
user_599,entry_time,21:30
user_599,update_date,2023/09/14
user_600,name,Cliente 600
user_600,e-mail,cliente600@exemplo.com
user_600,cpf,32248139188
user_600,entry_date,2023-08-23
user_600,entry_time,00:30
user_600,update_date,05/03/2023
user_601,name,cliente_601!
user_601,e-mail,cliente601@exemplo.com
user_601,cpf,82540390644
user_601,entry_date,03-05-2023
user_601,entry_time,11:01
user_601,update_date,21 Jun 2023
user_602,name,Cliente 602
user_602,e-mail,cliente602@exemplo.com
user_602,cpf,62605378255
user_602,entry_date,2023-06-24
user_602,entry_time,16:45
user_602,update_date,24/08/2023
user_603,name,Cliente 603
user_603,e-mail,cliente603exemplo.com
user_603,cpf,15799452976
user_603,entry_date,23/05/2023
user_603,entry_time,11:37:49
user_603,update_date,12 Jul 2023
user_604,name,Cliente 604
user_604,e-mail,cliente604@exemplo.com
user_604,cpf,59229529889
user_604,entry_date,08 Dec 2023
user_604,entry_time,15:08:55
user_604,update_date,2023-04-22
user_605,name,Cliente 605
user_605,e-mail,cliente605@exemplo.com
user_605,cpf,77283625587
user_605,entry_date,19 Jul 2023
user_605,entry_time,12:35
user_605,update_date,15-05-2023
user_606,name,Cliente 606
user_606,e-mail,cliente606@exemplo.com
user_606,cpf,41483051998
user_606,entry_date,2023/04/13
user_606,entry_time,02:10
user_606,update_date,2023/08/24
user_607,name,Cliente 607
user_607,e-mail,cliente607@exemplo.com
user_607,cpf,79282909009
user_607,entry_date,2023-07-05
user_607,entry_time,02:47
user_607,update_date,29 Oct 2023
user_608,name,Cliente 608
user_608,e-mail,cliente608@exemplo.com
user_608,cpf,67969217899
user_608,entry_date,18 Aug 2023
user_608,entry_time,10:40:22
user_608,update_date,13/08/2023
user_609,name,Cliente 609
user_609,e-mail,cliente609@exemplo.com
user_609,cpf,66923265759
user_609,entry_date,2023-09-10
user_609,entry_time,01:01 PM
user_609,update_date,10 Dec 2023
user_610,name,Cliente 610
user_610,e-mail,cliente610exemplo.com
user_610,cpf,30018231310
user_610,entry_date,2023-09-05
user_610,entry_time,09:08
user_610,update_date,08/03/2023
user_611,name,cliente_611!
user_611,e-mail,cliente611@exemplo.com
user_611,cpf,39673406706
user_611,entry_date,23-05-2023
user_611,entry_time,06:58 PM
user_611,update_date,30/09/2023
user_612,name,Cliente 612
user_612,e-mail,cliente612@exemplo.com
user_612,cpf,10029160116
user_612,entry_date,2023-10-08
user_612,entry_time,02:02:21
user_612,update_date,11-08-2023
user_613,name,Cliente 613
user_613,e-mail,cliente613@exemplo.com
user_613,cpf,81782153521
user_613,entry_date,20/11/2023
user_613,entry_time,08:21
user_613,update_date,2023/11/03
user_614,name,Cliente 614
user_614,e-mail,cliente614@exemplo.com
user_614,cpf,10571365948
user_614,entry_date,2023/07/03
user_614,entry_time,07:50 PM
user_614,update_date,2023-01-22
user_615,name,Cliente 615
user_615,e-mail,cliente615@exemplo.com
user_615,cpf,69907512464
user_615,entry_date,03/12/2023
user_615,entry_time,04:32 PM
user_615,update_date,30/12/2023
user_616,name,Cliente 616
user_616,e-mail,cliente616@exemplo.com
user_616,cpf,43448428968
user_616,entry_date,14-09-2023
user_616,entry_time,05:27:35
user_616,update_date,19 May 2023
user_617,name,Cliente 617
user_617,e-mail,cliente617exemplo.com
user_617,cpf,87092068207
user_617,entry_date,18/12/2023
user_617,entry_time,08:25 AM
user_617,update_date,2023-05-11
user_618,name,Cliente 618
user_618,e-mail,cliente618@exemplo.com
user_618,cpf,92508417161
user_618,entry_date,17/05/2023
user_618,entry_time,04:01 PM
user_618,update_date,10 Oct 2023
user_619,name,Cliente 619
user_619,e-mail,cliente619@exemplo.com
user_619,cpf,36074384168
user_619,entry_date,19/11/2023
user_619,entry_time,07:13 AM
user_619,update_date,2023-07-31
user_620,name,Cliente 620
user_620,e-mail,cliente620@exemplo.com
user_620,cpf,51846331823
user_620,entry_date,29-04-2023
user_620,entry_time,16:03
user_620,update_date,28/05/2023
user_621,name,cliente_621!
user_621,e-mail,cliente621@exemplo.com
user_621,cpf,97474384264
user_621,entry_date,2023/07/28
user_621,entry_time,09:32 PM
user_621,update_date,2023-03-25
user_622,name,Cliente 622
user_622,e-mail,cliente622@exemplo.com
user_622,cpf,21970857104
user_622,entry_date,2023-03-09
user_622,entry_time,16:38
user_622,update_date,21/08/2023
user_623,name,Cliente 623
user_623,e-mail,cliente623@exemplo.com
user_623,cpf,89345724334
user_623,entry_date,09/02/2023
user_623,entry_time,16:00
user_623,update_date,15-08-2023
user_624,name,Cliente 624
user_624,e-mail,cliente624exemplo.com
user_624,cpf,45875055644
user_624,entry_date,24 Feb 2023
user_624,entry_time,10:50 PM
user_624,update_date,09/06/2023
user_625,name,Cliente 625
user_625,e-mail,cliente625@exemplo.com
user_625,cpf,85835874590
user_625,entry_date,18 Aug 2023
user_625,entry_time,08:09:07
user_625,update_date,2023/09/22
user_626,name,Cliente 626
user_626,e-mail,cliente626@exemplo.com
user_626,cpf,45528173265
user_626,entry_date,2023-03-08
user_626,entry_time,01:43 PM
user_626,update_date,03-01-2023
user_627,name,Cliente 627
user_627,e-mail,cliente627@exemplo.com
user_627,cpf,86176538947
user_627,entry_date,2023-09-15
user_627,entry_time,06:40
user_627,update_date,23/02/2023
user_628,name,Cliente 628
user_628,e-mail,cliente628@exemplo.com
user_628,cpf,28462984520
user_628,entry_date,18/06/2023
user_628,entry_time,12:03
user_628,update_date,2023-12-04
user_629,name,Cliente 629
user_629,e-mail,cliente629@exemplo.com
user_629,cpf,90590775763
user_629,entry_date,18-09-2023
user_629,entry_time,13:08
user_629,update_date,12 Jun 2023
user_630,name,Cliente 630
user_630,e-mail,cliente630@exemplo.com
user_630,cpf,98801482766
user_630,entry_date,28-04-2023
user_630,entry_time,00:25
user_630,update_date,2023-02-13
user_631,name,cliente_631!
user_631,e-mail,cliente631exemplo.com
user_631,cpf,85359059114
user_631,entry_date,15 Jun 2023
user_631,entry_time,12:47 PM
user_631,update_date,2023-08-01
user_632,name,Cliente 632
user_632,e-mail,cliente632@exemplo.com
user_632,cpf,57208278019
user_632,entry_date,2023-06-16
user_632,entry_time,09:10 PM
user_632,update_date,30/07/2023
user_633,name,Cliente 633
user_633,e-mail,cliente633@exemplo.com
user_633,cpf,88404469266
user_633,entry_date,2023-12-19
user_633,entry_time,17:48
user_633,update_date,2023-09-13
user_634,name,Cliente 634
user_634,e-mail,cliente634@exemplo.com
user_634,cpf,35168062733
user_634,entry_date,09 Oct 2023
user_634,entry_time,07:36
user_634,update_date,18 Aug 2023
user_635,name,Cliente 635
user_635,e-mail,cliente635@exemplo.com
user_635,cpf,70587615017
user_635,entry_date,15/11/2023
user_635,entry_time,05:00
user_635,update_date,22-04-2023
user_636,name,Cliente 636
user_636,e-mail,cliente636@exemplo.com
user_636,cpf,74733037013
user_636,entry_date,03-07-2023
user_636,entry_time,07:22 AM
user_636,update_date,12-07-2023
user_637,name,Cliente 637
user_637,e-mail,cliente637@exemplo.com
user_637,cpf,36615721584
user_637,entry_date,2023/07/30
user_637,entry_time,16:39:12
user_637,update_date,30-03-2023
user_638,name,Cliente 638
user_638,e-mail,cliente638exemplo.com
user_638,cpf,86422704390
user_638,entry_date,2023/05/21
user_638,entry_time,06:28:18
user_638,update_date,22-09-2023
user_639,name,Cliente 639
user_639,e-mail,cliente639@exemplo.com
user_639,cpf,14803821869
user_639,entry_date,2023/12/08
user_639,entry_time,15:27
user_639,update_date,06/09/2023
user_640,name,Cliente 640
user_640,e-mail,cliente640@exemplo.com
user_640,cpf,82672895422
user_640,entry_date,2023/10/07
user_640,entry_time,05:44
user_640,update_date,2023-01-01
user_641,name,cliente_641!
user_641,e-mail,cliente641@exemplo.com
user_641,cpf,42451245429
user_641,entry_date,2023-07-17
user_641,entry_time,18:44
user_641,update_date,12 Nov 2023
user_642,name,Cliente 642
user_642,e-mail,cliente642@exemplo.com
user_642,cpf,94502297581
user_642,entry_date,22/06/2023
user_642,entry_time,12:44
user_642,update_date,19/04/2023
user_643,name,Cliente 643
user_643,e-mail,cliente643@exemplo.com
user_643,cpf,95335622921
user_643,entry_date,27-06-2023
user_643,entry_time,10:33 AM
user_643,update_date,2023/03/17
user_644,name,Cliente 644
user_644,e-mail,cliente644@exemplo.com
user_644,cpf,34102835854
user_644,entry_date,22/11/2023
user_644,entry_time,11:14
user_644,update_date,04-11-2023
user_645,name,Cliente 645
user_645,e-mail,cliente645exemplo.com
user_645,cpf,13799610765
user_645,entry_date,23-12-2023
user_645,entry_time,01:51
user_645,update_date,07/10/2023
user_646,name,Cliente 646
user_646,e-mail,cliente646@exemplo.com
user_646,cpf,53021298671
user_646,entry_date,12 Dec 2023
user_646,entry_time,10:53:31
user_646,update_date,29/05/2023
user_647,name,Cliente 647
user_647,e-mail,cliente647@exemplo.com
user_647,cpf,13331511210
user_647,entry_date,2023/04/29
user_647,entry_time,19:08
user_647,update_date,2023-06-23
user_648,name,Cliente 648
user_648,e-mail,cliente648@exemplo.com
user_648,cpf,98879555034
user_648,entry_date,02 Jan 2023
user_648,entry_time,01:28 PM
user_648,update_date,11 Dec 2023
user_649,name,Cliente 649
user_649,e-mail,cliente649@exemplo.com
user_649,cpf,92925973390
user_649,entry_date,19 May 2023
user_649,entry_time,22:30:20
user_649,update_date,2023/10/13
user_650,name,Cliente 650
user_650,e-mail,cliente650@exemplo.com
user_650,cpf,23095887976
user_650,entry_date,26/06/2023
user_650,entry_time,05:38 AM
user_650,update_date,12/10/2023
user_651,name,cliente_651!
user_651,e-mail,cliente651@exemplo.com
user_651,cpf,11395001202
user_651,entry_date,2023/09/29
user_651,entry_time,08:30
user_651,update_date,2023/05/04
user_652,name,Cliente 652
user_652,e-mail,cliente652exemplo.com
user_652,cpf,34233130757
user_652,entry_date,31/05/2023
user_652,entry_time,05:57:57
user_652,update_date,2023-10-05
user_653,name,Cliente 653
