user_id,cpf,e-mail,entry_date,entry_time,name,update_date
user_707,90859169470,cliente707@exemplo.com,2023-12-14,14:36:17,Cliente 707,2023-10-15
user_709,75163838142,cliente709@exemplo.com,2023-03-29,01:25:01,Cliente 709,2023-02-04
user_710,24033899616,cliente710@exemplo.com,2023-01-02,23:34:00,Cliente 710,2023-08-05
user_711,12482192768,cliente711@exemplo.com,2023-08-02,20:49:00,Cliente 711,2023-08-17
user_712,20244861915,cliente712@exemplo.com,2023-09-23,12:26:00,Cliente 712,2023-08-03
user_713,88465542119,cliente713@exemplo.com,2023-12-26,09:17:00,Cliente 713,2023-02-02
user_714,52623349819,cliente714@exemplo.com,2023-11-18,03:12:00,Cliente 714,2023-08-10
user_716,89355583527,cliente716@exemplo.com,2023-12-07,12:49:28,Cliente 716,2023-01-20
user_717,38452352642,cliente717@exemplo.com,2023-02-22,16:59:00,Cliente 717,2023-06-08
user_718,42593660497,cliente718@exemplo.com,2023-11-26,02:56:00,Cliente 718,2023-04-08
user_719,51640141849,cliente719@exemplo.com,2023-09-06,03:23:00,Cliente 719,2023-12-19
user_72,58778111552,cliente72@exemplo.com,2023-10-11,01:12:00,Cliente 72,2023-07-19
user_720,86789167504,cliente720@exemplo.com,2023-08-09,02:27:39,Cliente 720,2023-12-02
user_721,80738309789,cliente721@exemplo.com,2023-10-30,09:25:00,Cliente 721,2023-09-05
user_723,84712705981,cliente723@exemplo.com,2023-11-07,08:04:00,Cliente 723,2023-02-24
user_724,14443914102,cliente724@exemplo.com,2023-02-16,23:54:41,Cliente 724,2023-06-11
user_725,54271991345,cliente725@exemplo.com,2023-12-10,10:39:00,Cliente 725,2023-08-22
user_726,38729074252,cliente726@exemplo.com,2023-12-01,00:09:00,Cliente 726,2023-11-05
user_727,51265379468,cliente727@exemplo.com,2023-06-09,00:49:47,Cliente 727,2023-03-24
user_728,72341708925,cliente728@exemplo.com,2023-01-02,06:06:28,Cliente 728,2023-01-19
user_73,60184800163,cliente73@exemplo.com,2023-01-16,16:22:00,Cliente 73,2023-08-18
user_730,52492630928,cliente730@exemplo.com,2023-05-22,04:13:04,Cliente 730,2023-05-22
user_731,62293303650,cliente731@exemplo.com,2023-09-24,04:21:00,Cliente 731,2023-02-16
user_732,68774355626,cliente732@exemplo.com,2023-07-13,13:39:53,Cliente 732,2023-06-28
user_733,81842481461,cliente733@exemplo.com,2023-11-07,03:06:00,Cliente 733,2023-10-06
user_734,38151719326,cliente734@exemplo.com,2023-06-20,18:42:00,Cliente 734,2023-06-25
user_735,35749725137,cliente735@exemplo.com,2023-02-17,02:47:00,Cliente 735,2023-07-16
user_737,15594534824,cliente737@exemplo.com,2023-01-15,19:55:00,Cliente 737,2023-11-13
user_738,45472810785,cliente738@exemplo.com,2023-11-10,12:08:00,Cliente 738,2023-09-26
user_739,54963337847,cliente739@exemplo.com,2023-03-03,12:36:00,Cliente 739,2023-09-05
user_74,31463906276,cliente74@exemplo.com,2023-01-02,09:02:39,Cliente 74,2023-01-07
user_740,88245666224,cliente740@exemplo.com,2023-08-18,06:43:00,Cliente 740,2023-04-03
user_741,52820828481,cliente741@exemplo.com,2023-07-03,05:48:00,Cliente 741,2023-11-22
user_742,68909046431,cliente742@exemplo.com,2023-01-05,04:36:00,Cliente 742,2023-05-20
user_744,23173866301,cliente744@exemplo.com,2023-12-17,02:50:00,Cliente 744,2023-11-14
user_745,26120571508,cliente745@exemplo.com,2023-02-08,14:53:32,Cliente 745,2023-09-29
user_746,24118028302,cliente746@exemplo.com,2023-06-21,02:40:00,Cliente 746,2023-11-10
user_747,69772347893,cliente747@exemplo.com,2023-12-21,01:41:00,Cliente 747,2023-11-21
user_748,44611214423,cliente748@exemplo.com,2023-10-20,08:07:00,Cliente 748,2023-06-19
user_749,99671477724,cliente749@exemplo.com,2023-06-27,12:54:00,Cliente 749,2023-08-28
user_75,71107070460,cliente75@exemplo.com,2023-11-13,02:05:00,Cliente 75,2023-12-14
user_751,39628045516,cliente751@exemplo.com,2023-12-20,12:55:00,Cliente 751,2023-06-16
user_752,11897831714,cliente752@exemplo.com,2023-03-26,10:52:05,Cliente 752,2023-02-22
user_753,77071667519,cliente753@exemplo.com,2023-07-26,12:30:00,Cliente 753,2023-04-30
user_754,95877235846,cliente754@exemplo.com,2023-06-30,04:11:00,Cliente 754,2023-08-31
user_755,85662011547,cliente755@exemplo.com,2023-02-28,01:54:00,Cliente 755,2023-01-24
user_756,58258036684,cliente756@exemplo.com,2023-07-25,03:27:10,Cliente 756,2023-06-03
user_758,57273269938,cliente758@exemplo.com,2023-08-24,06:00:00,Cliente 758,2023-11-22
user_759,93538195137,cliente759@exemplo.com,2023-11-20,22:17:00,Cliente 759,2023-03-30
user_76,82991918689,cliente76@exemplo.com,2023-05-29,03:16:31,Cliente 76,2023-06-08
user_760,39352258818,cliente760@exemplo.com,2023-06-27,08:00:44,Cliente 760,2023-02-09
user_761,34135595131,cliente761@exemplo.com,2023-08-06,04:26:00,Cliente 761,2023-03-04
user_762,61009339790,cliente762@exemplo.com,2023-08-25,05:00:21,Cliente 762,2023-09-20
user_763,29965493593,cliente763@exemplo.com,2023-10-23,11:08:00,Cliente 763,2023-12-18
user_765,62924803761,cliente765@exemplo.com,2023-07-18,08:52:54,Cliente 765,2023-07-16
user_766,49855930928,cliente766@exemplo.com,2023-10-09,07:43:00,Cliente 766,2023-10-11
user_767,58899545036,cliente767@exemplo.com,2023-06-09,00:47:00,Cliente 767,2023-04-21
user_768,16909818895,cliente768@exemplo.com,2023-11-09,10:54:19,Cliente 768,2023-11-12
user_769,57139056935,cliente769@exemplo.com,2023-07-16,02:11:00,Cliente 769,2023-09-30
user_77,45184053506,cliente77@exemplo.com,2023-06-09,05:44:00,Cliente 77,2023-05-25
user_770,24205153803,cliente770@exemplo.com,2023-03-15,18:52:17,Cliente 770,2023-01-22
user_772,30729414281,cliente772@exemplo.com,2023-09-07,10:46:00,Cliente 772,2023-01-04
user_773,51326729634,cliente773@exemplo.com,2023-10-31,11:33:00,Cliente 773,2023-01-01
user_774,19635856977,cliente774@exemplo.com,2023-01-05,10:46:37,Cliente 774,2023-10-01
user_775,85758298653,cliente775@exemplo.com,2023-07-22,16:48:27,Cliente 775,2023-08-25
user_776,42561673200,cliente776@exemplo.com,2023-03-01,01:45:20,Cliente 776,2023-04-12
user_777,43869681499,cliente777@exemplo.com,2023-08-01,16:07:00,Cliente 777,2023-11-22
user_779,80216000714,cliente779@exemplo.com,2023-08-06,19:57:00,Cliente 779,2023-10-04
user_780,27979329498,cliente780@exemplo.com,2023-06-07,12:48:00,Cliente 780,2023-03-12
user_781,12480947079,cliente781@exemplo.com,2023-10-25,11:16:00,Cliente 781,2023-06-23
user_782,92959549680,cliente782@exemplo.com,2023-11-24,05:19:00,Cliente 782,2023-02-19
user_783,17361419694,cliente783@exemplo.com,2023-09-16,12:45:00,Cliente 783,2023-01-06
user_784,78894694146,cliente784@exemplo.com,2023-10-17,01:05:21,Cliente 784,2023-06-25
user_786,92265887660,cliente786@exemplo.com,2023-02-09,17:44:06,Cliente 786,2023-11-01
user_787,14746750935,cliente787@exemplo.com,2023-10-24,15:16:36,Cliente 787,2023-10-09
user_788,29838287472,cliente788@exemplo.com,2023-10-29,04:40:00,Cliente 788,2023-11-26
user_789,58728470841,cliente789@exemplo.com,2023-11-12,12:38:00,Cliente 789,2023-04-05
user_79,75505014617,cliente79@exemplo.com,2023-02-17,06:58:00,Cliente 79,2023-07-17
user_790,98331167345,cliente790@exemplo.com,2023-05-21,18:51:43,Cliente 790,2023-11-30
user_791,66748591093,cliente791@exemplo.com,2023-01-06,03:49:00,Cliente 791,2023-08-05
user_793,85707635294,cliente793@exemplo.com,2023-11-28,22:12:00,Cliente 793,2023-06-25
user_794,35023536004,cliente794@exemplo.com,2023-12-01,08:25:51,Cliente 794,2023-11-03
user_795,89958749938,cliente795@exemplo.com,2023-05-15,20:11:00,Cliente 795,2023-09-20
user_796,35130818373,cliente796@exemplo.com,2023-05-06,13:37:25,Cliente 796,2023-01-15
user_797,91674384902,cliente797@exemplo.com,2023-05-07,14:13:00,Cliente 797,2023-03-30
user_798,16968698360,cliente798@exemplo.com,2023-02-21,07:29:00,Cliente 798,2023-10-07
user_80,86511212147,cliente80@exemplo.com,2023-03-10,05:01:00,Cliente 80,2023-04-12
user_800,75931617725,cliente800@exemplo.com,2023-07-04,18:41:00,Cliente 800,2023-10-27
user_801,40318646800,cliente801@exemplo.com,2023-01-07,06:29:00,Cliente 801,2023-04-16
user_802,65493779474,cliente802@exemplo.com,2023-11-06,03:40:00,Cliente 802,2023-06-17
user_803,67702436274,cliente803@exemplo.com,2023-06-14,00:03:00,Cliente 803,2023-06-29
user_804,45783980931,cliente804@exemplo.com,2023-04-15,07:32:00,Cliente 804,2023-09-29
user_805,42033472427,cliente805@exemplo.com,2023-07-23,18:22:49,Cliente 805,2023-05-03
user_807,20501964448,cliente807@exemplo.com,2023-08-22,03:43:00,Cliente 807,2023-08-26
user_808,92068277013,cliente808@exemplo.com,2023-09-15,07:58:00,Cliente 808,2023-09-19
user_809,55336319517,cliente809@exemplo.com,2023-04-28,04:23:00,Cliente 809,2023-07-18
user_81,88991044794,cliente81@exemplo.com,2023-08-17,05:59:00,Cliente 81,2023-11-17
user_810,39089375504,cliente810@exemplo.com,2023-05-16,10:26:00,Cliente 810,2023-06-22
user_811,56856730305,cliente811@exemplo.com,2023-06-27,01:36:00,Cliente 811,2023-07-03
user_812,60660359612,cliente812@exemplo.com,2023-10-24,04:39:59,Cliente 812,2023-07-26
user_814,88814521858,cliente814@exemplo.com,2023-12-15,01:57:36,Cliente 814,2023-02-19
user_815,58957284667,cliente815@exemplo.com,2023-01-24,04:27:00,Cliente 815,2023-06-05
user_816,65409097578,cliente816@exemplo.com,2023-03-04,06:21:00,Cliente 816,2023-04-11
user_817,82963635777,cliente817@exemplo.com,2023-05-14,19:55:00,Cliente 817,2023-12-28
user_818,75981929435,cliente818@exemplo.com,2023-06-17,04:20:00,Cliente 818,2023-04-06
user_819,44190721150,cliente819@exemplo.com,2023-02-03,18:37:10,Cliente 819,2023-05-03
user_82,75417238746,cliente82@exemplo.com,2023-07-22,03:06:00,Cliente 82,2023-04-02
user_821,58480382763,cliente821@exemplo.com,2023-02-26,19:56:00,Cliente 821,2023-09-02
user_822,26566700545,cliente822@exemplo.com,2023-10-25,01:48:00,Cliente 822,2023-08-07
user_823,51755797470,cliente823@exemplo.com,2023-12-17,11:19:21,Cliente 823,2023-10-17
user_824,74157533680,cliente824@exemplo.com,2023-03-02,16:13:30,Cliente 824,2023-04-09
user_825,67781483012,cliente825@exemplo.com,2023-09-22,19:42:06,Cliente 825,2023-12-13
user_826,40977596459,cliente826@exemplo.com,2023-06-17,05:12:00,Cliente 826,2023-03-27
user_828,49811572498,cliente828@exemplo.com,2023-11-02,06:09:00,Cliente 828,2023-12-17
user_829,85658905921,cliente829@exemplo.com,2023-04-15,13:14:22,Cliente 829,2023-11-05
user_83,57493374292,cliente83@exemplo.com,2023-07-09,03:04:00,Cliente 83,2023-09-19
user_830,60350015784,cliente830@exemplo.com,2023-01-25,11:56:09,Cliente 830,2023-02-23
user_831,51588854662,cliente831@exemplo.com,2023-02-06,13:04:00,Cliente 831,2023-08-21
user_832,24629323400,cliente832@exemplo.com,2023-01-22,09:28:00,Cliente 832,2023-02-13
user_833,17320076862,cliente833@exemplo.com,2023-02-05,11:52:00,Cliente 833,2023-01-02
user_835,63336452046,cliente835@exemplo.com,2023-05-05,21:23:00,Cliente 835,2023-10-22
user_836,91403620543,cliente836@exemplo.com,2023-03-04,04:13:00,Cliente 836,2023-11-12
user_837,71311528606,cliente837@exemplo.com,2023-04-09,04:50:12,Cliente 837,2023-12-23
user_838,48845974288,cliente838@exemplo.com,2023-03-23,09:55:00,Cliente 838,2023-11-03
user_839,72683091635,cliente839@exemplo.com,2023-08-07,03:48:00,Cliente 839,2023-07-27
user_84,71146346309,cliente84@exemplo.com,2023-05-27,01:27:00,Cliente 84,2023-05-15
user_840,61901425981,cliente840@exemplo.com,2023-07-26,23:40:48,Cliente 840,2023-07-20
user_842,38903255972,cliente842@exemplo.com,2023-05-20,01:00:00,Cliente 842,2023-01-08
user_843,77307487798,cliente843@exemplo.com,2023-01-18,02:42:00,Cliente 843,2023-11-30
user_844,47056610958,cliente844@exemplo.com,2023-05-08,07:08:33,Cliente 844,2023-10-23
user_845,18993368574,cliente845@exemplo.com,2023-04-27,19:50:22,Cliente 845,2023-04-14
user_846,26433587428,cliente846@exemplo.com,2023-09-07,15:34:32,Cliente 846,2023-07-21
user_847,89692502339,cliente847@exemplo.com,2023-01-29,21:58:00,Cliente 847,2023-05-02
user_849,67520593576,cliente849@exemplo.com,2023-12-04,10:02:00,Cliente 849,2023-06-10
user_850,32676667921,cliente850@exemplo.com,2023-01-20,06:23:00,Cliente 850,2023-09-01
user_851,31139589560,cliente851@exemplo.com,2023-12-23,05:20:00,Cliente 851,2023-04-14
user_852,15126273054,cliente852@exemplo.com,2023-03-16,08:14:00,Cliente 852,2023-12-05
user_853,78661661723,cliente853@exemplo.com,2023-04-30,20:14:00,Cliente 853,2023-11-28
user_854,87922650277,cliente854@exemplo.com,2023-06-08,09:43:00,Cliente 854,2023-09-29
user_856,33360063559,cliente856@exemplo.com,2023-10-25,20:35:00,Cliente 856,2023-11-14
user_857,47226612500,cliente857@exemplo.com,2023-02-06,05:19:00,Cliente 857,2023-05-21
user_858,59439822409,cliente858@exemplo.com,2023-06-11,07:39:00,Cliente 858,2023-09-12
user_859,76813208865,cliente859@exemplo.com,2023-04-29,05:38:00,Cliente 859,2023-03-17
user_86,43379436888,cliente86@exemplo.com,2023-01-27,13:09:00,Cliente 86,2023-05-12
user_860,94017723914,cliente860@exemplo.com,2023-04-23,16:10:00,Cliente 860,2023-09-17
user_861,42116816074,cliente861@exemplo.com,2023-10-26,18:30:28,Cliente 861,2023-04-07
user_863,47374121307,cliente863@exemplo.com,2023-07-19,07:53:00,Cliente 863,2023-02-09
user_864,84244423245,cliente864@exemplo.com,2023-03-19,12:07:00,Cliente 864,2023-09-04
user_865,29506136950,cliente865@exemplo.com,2023-10-20,23:38:24,Cliente 865,2023-01-13
user_866,43585654417,cliente866@exemplo.com,2023-05-07,23:21:00,Cliente 866,2023-04-24
user_867,47480734837,cliente867@exemplo.com,2023-10-16,12:23:00,Cliente 867,2023-10-23
user_868,69821538154,cliente868@exemplo.com,2023-07-19,22:05:31,Cliente 868,2023-02-18
user_87,77121030510,cliente87@exemplo.com,2023-08-08,22:03:58,Cliente 87,2023-12-07
user_870,28044845984,cliente870@exemplo.com,2023-11-20,00:28:00,Cliente 870,2023-12-07
user_871,28923153390,cliente871@exemplo.com,2023-03-14,04:06:17,Cliente 871,2023-11-17
user_872,96445081313,cliente872@exemplo.com,2023-06-23,04:43:53,Cliente 872,2023-11-07
user_873,38473933141,cliente873@exemplo.com,2023-10-25,21:02:05,Cliente 873,2023-05-28
user_874,82584868849,cliente874@exemplo.com,2023-06-16,10:05:00,Cliente 874,2023-08-03
user_875,91935060668,cliente875@exemplo.com,2023-12-11,13:32:00,Cliente 875,2023-11-24
user_877,84603525982,cliente877@exemplo.com,2023-12-19,09:50:00,Cliente 877,2023-03-21
user_878,73440975126,cliente878@exemplo.com,2023-05-21,07:03:00,Cliente 878,2023-08-27
user_879,93431337935,cliente879@exemplo.com,2023-01-02,01:39:00,Cliente 879,2023-03-06
user_88,72842074194,cliente88@exemplo.com,2023-08-25,03:11:00,Cliente 88,2023-10-23
user_880,50373805489,cliente880@exemplo.com,2023-02-10,10:07:00,Cliente 880,2023-08-16
user_881,28978907360,cliente881@exemplo.com,2023-12-24,13:24:15,Cliente 881,2023-08-12
user_882,36292681451,cliente882@exemplo.com,2023-10-25,04:29:00,Cliente 882,2023-01-29
user_884,90265382519,cliente884@exemplo.com,2023-07-02,01:05:32,Cliente 884,2023-06-02
user_885,54891988781,cliente885@exemplo.com,2023-02-07,03:30:00,Cliente 885,2023-03-13
user_886,27033295237,cliente886@exemplo.com,2023-03-06,00:58:38,Cliente 886,2023-12-03
user_887,98685212143,cliente887@exemplo.com,2023-10-05,04:15:00,Cliente 887,2023-03-14
user_888,70444651274,cliente888@exemplo.com,2023-05-26,09:14:52,Cliente 888,2023-12-31
user_889,44646233517,cliente889@exemplo.com,2023-09-03,17:17:22,Cliente 889,2023-08-13
user_89,80770599291,cliente89@exemplo.com,2023-02-14,01:44:00,Cliente 89,2023-08-22
user_891,52636804149,cliente891@exemplo.com,2023-08-25,12:12:00,Cliente 891,2023-12-10
user_892,87519475305,cliente892@exemplo.com,2023-11-18,14:47:00,Cliente 892,2023-03-05
user_893,44271804722,cliente893@exemplo.com,2023-01-27,03:23:37,Cliente 893,2023-09-21
user_894,91404963005,cliente894@exemplo.com,2023-07-18,20:18:00,Cliente 894,2023-04-17
user_895,70159188231,cliente895@exemplo.com,2023-01-19,11:49:10,Cliente 895,2023-06-08
user_896,38282390324,cliente896@exemplo.com,2023-08-27,10:10:14,Cliente 896,2023-08-03
user_898,28947484579,cliente898@exemplo.com,2023-09-23,01:56:00,Cliente 898,2023-07-16
user_899,22222987159,cliente899@exemplo.com,2023-09-16,22:04:24,Cliente 899,2023-09-28
user_9,37827207280,cliente9@exemplo.com,2023-01-29,01:39:00,Cliente 9,2023-06-03
user_90,42908906533,cliente90@exemplo.com,2023-04-12,07:16:00,Cliente 90,2023-09-16
user_900,59335457911,cliente900@exemplo.com,2023-06-10,13:52:00,Cliente 900,2023-05-21
user_901,12526591379,cliente901@exemplo.com,2023-01-05,02:01:00,Cliente 901,2023-09-10
user_902,88853854897,cliente902@exemplo.com,2023-06-17,14:06:00,Cliente 902,2023-09-18
user_903,85106806351,cliente903@exemplo.com,2023-04-30,02:51:00,Cliente 903,2023-03-23
user_905,21761838725,cliente905@exemplo.com,2023-11-17,10:47:00,Cliente 905,2023-05-05
user_906,10399978402,cliente906@exemplo.com,2023-03-06,17:36:00,Cliente 906,2023-04-11
user_907,67276535815,cliente907@exemplo.com,2023-01-10,05:30:00,Cliente 907,2023-01-26
user_908,27953496446,cliente908@exemplo.com,2023-06-05,06:34:00,Cliente 908,2023-11-18
user_909,70832449136,cliente909@exemplo.com,2023-07-30,08:56:00,Cliente 909,2023-06-11
user_91,29807921933,cliente91@exemplo.com,2023-01-18,08:55:00,Cliente 91,2023-07-09
user_910,72549996510,cliente910@exemplo.com,2023-04-21,08:14:00,Cliente 910,2024-01-01
user_912,69160858369,cliente912@exemplo.com,2023-11-11,01:02:28,Cliente 912,2023-01-07
user_913,26794453143,cliente913@exemplo.com,2023-03-04,08:26:00,Cliente 913,2023-11-04
user_914,45753915113,cliente914@exemplo.com,2023-10-30,02:12:49,Cliente 914,2023-12-02
user_915,73392047683,cliente915@exemplo.com,2023-12-04,23:22:52,Cliente 915,2023-08-15
user_916,75493330267,cliente916@exemplo.com,2023-01-22,02:40:21,Cliente 916,2023-12-29
user_917,50969455239,cliente917@exemplo.com,2023-07-14,07:17:00,Cliente 917,2023-05-21
user_919,91413233553,cliente919@exemplo.com,2023-05-14,14:55:00,Cliente 919,2023-04-08
user_920,71877135082,cliente920@exemplo.com,2023-07-12,05:25:00,Cliente 920,2023-11-12
user_921,61759623879,cliente921@exemplo.com,2023-05-27,21:45:07,Cliente 921,2023-04-04
user_922,60513643185,cliente922@exemplo.com,2023-07-14,07:31:00,Cliente 922,2023-07-29
user_923,92129916420,cliente923@exemplo.com,2023-01-15,10:59:47,Cliente 923,2023-12-31
user_924,37982459163,cliente924@exemplo.com,2023-11-28,16:05:58,Cliente 924,2023-12-16
user_926,76793831537,cliente926@exemplo.com,2023-09-02,01:54:00,Cliente 926,2023-03-09
user_927,39334377509,cliente927@exemplo.com,2023-05-06,15:37:00,Cliente 927,2023-05-25
user_928,28235387928,cliente928@exemplo.com,2023-09-09,07:39:00,Cliente 928,2023-03-07
user_929,19227211776,cliente929@exemplo.com,2023-03-10,07:34:00,Cliente 929,2023-02-11
user_93,63102915022,cliente93@exemplo.com,2023-09-05,11:37:00,Cliente 93,2023-02-27
user_930,46922410157,cliente930@exemplo.com,2023-07-19,16:23:11,Cliente 930,2023-12-24
user_931,65138654612,cliente931@exemplo.com,2023-10-31,06:46:50,Cliente 931,2023-07-12
user_933,43898500431,cliente933@exemplo.com,2023-02-25,09:35:00,Cliente 933,2023-07-21
user_934,96987814450,cliente934@exemplo.com,2023-10-10,06:57:00,Cliente 934,2023-10-14
user_935,64121599935,cliente935@exemplo.com,2023-11-03,05:01:00,Cliente 935,2023-12-27
user_936,93211927113,cliente936@exemplo.com,2023-04-18,12:15:00,Cliente 936,2023-10-05
user_937,95780598835,cliente937@exemplo.com,2023-09-08,22:31:00,Cliente 937,2023-01-19
user_938,63955658271,cliente938@exemplo.com,2023-01-09,09:10:51,Cliente 938,2023-07-30
user_94,64939760378,cliente94@exemplo.com,2023-04-08,09:35:00,Cliente 94,2023-09-16
user_940,12374290814,cliente940@exemplo.com,2023-10-24,06:53:00,Cliente 940,2023-03-13
user_941,83320050949,cliente941@exemplo.com,2023-05-19,15:44:55,Cliente 941,2023-04-16
user_942,57781534249,cliente942@exemplo.com,2023-12-03,11:42:04,Cliente 942,2023-04-07
user_943,98723697411,cliente943@exemplo.com,2023-09-15,05:03:00,Cliente 943,2023-10-28
user_944,43807991381,cliente944@exemplo.com,2023-07-13,05:34:00,Cliente 944,2023-08-13
user_945,61940652995,cliente945@exemplo.com,2023-11-26,10:23:00,Cliente 945,2023-12-19
user_947,52650739081,cliente947@exemplo.com,2023-10-20,11:39:27,Cliente 947,2023-08-20
user_948,86778068505,cliente948@exemplo.com,2023-12-22,04:47:52,Cliente 948,2023-11-29
user_949,94708776303,cliente949@exemplo.com,2023-06-01,18:29:47,Cliente 949,2023-03-21
user_95,26670164862,cliente95@exemplo.com,2023-01-07,01:50:00,Cliente 95,2023-11-26
user_950,26686447243,cliente950@exemplo.com,2023-05-30,18:21:00,Cliente 950,2023-05-14
user_951,59073944933,cliente951@exemplo.com,2023-12-06,14:10:45,Cliente 951,2023-08-01
user_952,95309192920,cliente952@exemplo.com,2023-12-19,09:31:00,Cliente 952,2023-11-27
user_954,93613894380,cliente954@exemplo.com,2023-12-22,08:37:00,Cliente 954,2023-02-28
user_955,88621300670,cliente955@exemplo.com,2023-04-26,03:51:00,Cliente 955,2023-04-18
user_956,55846339929,cliente956@exemplo.com,2023-02-06,21:51:00,Cliente 956,2023-06-29
user_957,75387054114,cliente957@exemplo.com,2023-01-03,06:59:00,Cliente 957,2023-12-29
user_958,77314760067,cliente958@exemplo.com,2023-12-25,17:28:00,Cliente 958,2023-03-07
user_959,80694497360,cliente959@exemplo.com,2023-01-06,03:48:00,Cliente 959,2023-03-28
user_96,38034712276,cliente96@exemplo.com,2023-11-23,02:25:26,Cliente 96,2023-08-09
user_961,31762109651,cliente961@exemplo.com,2023-07-09,05:25:34,Cliente 961,2023-03-11
user_962,76770413261,cliente962@exemplo.com,2023-02-05,10:59:00,Cliente 962,2023-10-29
user_963,55456796587,cliente963@exemplo.com,2023-09-28,06:36:00,Cliente 963,2023-07-21
user_964,64883982397,cliente964@exemplo.com,2023-10-27,08:20:43,Cliente 964,2023-05-30
user_965,34164113081,cliente965@exemplo.com,2023-03-02,08:56:18,Cliente 965,2023-07-19
user_966,99486977287,cliente966@exemplo.com,2023-01-02,23:37:00,Cliente 966,2023-08-06
user_968,68969967393,cliente968@exemplo.com,2023-06-01,04:58:00,Cliente 968,2023-12-29
user_969,32989778947,cliente969@exemplo.com,2023-06-21,19:05:00,Cliente 969,2023-09-17
user_97,12182501749,cliente97@exemplo.com,2023-01-11,01:46:00,Cliente 97,2023-02-09
user_970,25314062934,cliente970@exemplo.com,2023-10-27,20:02:56,Cliente 970,2023-08-11
user_971,16914038805,cliente971@exemplo.com,2023-07-17,10:33:00,Cliente 971,2023-11-23
user_972,88528495605,cliente972@exemplo.com,2023-02-19,14:45:00,Cliente 972,2023-09-18
user_973,12250677468,cliente973@exemplo.com,2023-03-03,07:50:00,Cliente 973,2023-05-25
user_975,17887385762,cliente975@exemplo.com,2023-05-01,20:59:27,Cliente 975,2023-06-14
user_976,62075107884,cliente976@exemplo.com,2023-08-12,22:34:07,Cliente 976,2023-02-14
user_977,25886443934,cliente977@exemplo.com,2023-01-02,07:48:00,Cliente 977,2023-09-25
user_978,34517678891,cliente978@exemplo.com,2023-04-25,02:02:00,Cliente 978,2023-10-13
user_979,24872089785,cliente979@exemplo.com,2023-02-08,05:42:25,Cliente 979,2023-10-08
user_98,13930408314,cliente98@exemplo.com,2023-12-30,11:36:10,Cliente 98,2023-09-12
user_980,44561749490,cliente980@exemplo.com,2023-06-10,23:24:00,Cliente 980,2023-10-27
user_982,74745651917,cliente982@exemplo.com,2023-08-26,01:16:00,Cliente 982,2023-09-04
user_983,40889077255,cliente983@exemplo.com,2023-03-15,16:05:00,Cliente 983,2023-12-10
user_984,63824918619,cliente984@exemplo.com,2023-11-23,11:23:00,Cliente 984,2023-04-22
user_985,55628828143,cliente985@exemplo.com,2023-03-04,09:11:16,Cliente 985,2023-01-05
user_986,30702898273,cliente986@exemplo.com,2023-09-26,08:48:34,Cliente 986,2023-02-01
user_987,52776710383,cliente987@exemplo.com,2023-03-28,01:26:00,Cliente 987,2023-08-01
user_989,51353618839,cliente989@exemplo.com,2023-04-26,07:34:00,Cliente 989,2023-06-30
user_990,74873491636,cliente990@exemplo.com,2023-05-02,11:53:21,Cliente 990,2023-05-13
user_991,16472796161,cliente991@exemplo.com,2023-09-19,15:06:17,Cliente 991,2023-03-27
user_992,98589178338,cliente992@exemplo.com,2023-03-08,22:32:18,Cliente 992,2023-05-12
user_993,57685176418,cliente993@exemplo.com,2023-09-19,03:23:00,Cliente 993,2023-04-06
user_994,95669995667,cliente994@exemplo.com,2023-05-27,04:06:00,Cliente 994,2023-06-16
user_996,50926546827,cliente996@exemplo.com,2023-11-18,00:02:00,Cliente 996,2023-03-25
user_997,32000789036,cliente997@exemplo.com,2023-12-03,19:34:00,Cliente 997,2023-09-13
user_998,11155906290,cliente998@exemplo.com,2023-03-10,04:48:55,Cliente 998,2023-03-25
user_999,92303900565,cliente999@exemplo.com,2023-09-15,12:03:00,Cliente 999,2023-06-21
